Linux 2.6.32-431.el6.i686 (bogon) 	06/09/2019 	_i686_	(24 CPU)

12:00:01 AM       DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
07:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM    dev8-0      0.27      0.00      2.84     10.72      0.00      9.47      5.15      0.14
07:30:01 AM  dev253-0      0.36      0.00      2.84      8.00      0.00      9.34      3.85      0.14
07:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM    dev8-0      0.30      0.00      3.07     10.17      0.00      8.85      5.15      0.16
07:40:01 AM  dev253-0      0.38      0.00      3.07      8.00      0.00      8.85      4.06      0.16
07:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM    dev8-0      0.32      0.00      3.45     10.74      0.00      9.67      5.32      0.17
07:50:01 AM  dev253-0      0.43      0.00      3.45      8.00      0.00      9.34      3.97      0.17
07:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM    dev8-0      0.28      0.00      3.05     11.04      0.00      9.73      5.06      0.14
08:00:01 AM  dev253-0      0.38      0.00      3.05      8.00      0.00      9.41      3.67      0.14
08:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM    dev8-0      0.33      0.00      3.36     10.23      0.00      9.34      4.94      0.16
08:10:01 AM  dev253-0      0.42      0.00      3.36      8.00      0.00      9.20      3.86      0.16
08:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM    dev8-0      0.32      0.00      3.20      9.95      0.00      9.84      5.16      0.17
08:20:01 AM  dev253-0      0.40      0.00      3.20      8.00      0.00      9.88      4.15      0.17
08:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:02 AM    dev8-0      0.32      0.00      3.23     10.08      0.00      9.58      5.01      0.16
08:30:02 AM  dev253-0      0.40      0.00      3.23      8.00      0.00      9.64      3.97      0.16
08:30:02 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:02 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM    dev8-0      0.28      0.00      2.89     10.29      0.00      9.14      4.85      0.14
08:40:01 AM  dev253-0      0.36      0.00      2.89      8.00      0.00      9.51      3.77      0.14
08:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM    dev8-0      0.33      0.00      3.57     10.77      0.00      9.65      5.06      0.17
08:50:01 AM  dev253-0      0.45      0.00      3.57      8.00      0.00      9.71      3.75      0.17
08:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM    dev8-0      0.31      0.00      3.19     10.45      0.00     10.03      5.00      0.15
09:00:01 AM  dev253-0      0.40      0.00      3.19      8.00      0.00     10.00      3.83      0.15
09:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM    dev8-0      0.33      0.00      3.36     10.23      0.00      9.03      4.95      0.16
09:10:01 AM  dev253-0      0.42      0.00      3.36      8.00      0.00      9.23      3.88      0.16
09:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM    dev8-0      0.29      0.00      2.96     10.21      0.00     10.56      5.29      0.15
09:20:01 AM  dev253-0      0.37      0.00      2.96      8.00      0.00     11.03      4.15      0.15
09:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM    dev8-0      0.25      0.00      2.65     10.68      0.00      8.76      4.99      0.12
09:30:01 AM  dev253-0      0.35      0.00      2.77      8.00      0.00      8.35      3.58      0.12
09:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM    dev8-0      0.25      0.00      2.73     10.79      0.00      9.43      5.00      0.13
09:40:01 AM  dev253-0      0.33      0.00      2.61      8.00      0.00      9.61      3.88      0.13
09:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM    dev8-0      0.32      0.00      4.03     12.45      0.00     15.11      4.55      0.15
09:50:01 AM  dev253-0      0.50      0.00      4.03      8.00      0.01     14.73      2.92      0.15
09:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM    dev8-0      0.31      0.00      3.18     10.29      0.00      9.83      4.98      0.15
10:00:01 AM  dev253-0      0.40      0.00      3.18      8.00      0.00     10.09      3.88      0.15
10:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM    dev8-0      0.32      0.00      3.22     10.15      0.00      9.41      4.81      0.15
10:10:01 AM  dev253-0      0.40      0.00      3.22      8.00      0.00      9.49      3.79      0.15
10:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM    dev8-0      0.29      0.00      3.03     10.32      0.00      9.38      5.05      0.15
10:20:01 AM  dev253-0      0.38      0.00      3.03      8.00      0.00      9.23      3.91      0.15
10:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM    dev8-0      0.29      0.00      2.99     10.24      0.00      8.85      4.93      0.14
10:30:01 AM  dev253-0      0.38      0.00      3.00      8.00      0.00      9.28      3.83      0.14
10:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM    dev8-0      0.28      0.00      2.96     10.57      0.00     10.10      5.23      0.15
10:40:01 AM  dev253-0      0.37      0.00      2.95      8.00      0.00      9.83      3.97      0.15
10:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM    dev8-0      0.75      0.00     13.38     17.83      0.05     61.26      3.98      0.30
10:50:01 AM  dev253-0      1.67      0.00     13.38      8.00      0.10     57.84      1.79      0.30
10:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM    dev8-0      0.30      0.00      3.19     10.62      0.00      9.37      4.68      0.14
